0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
126.22138246631175,6.091295263875239,2.7588619811188906,-14.940485543311965,-15.371594529206739,-11.957401537898418,-4.856908222894365,-61.10759707186974,22.7002596387072,28.159544344455664,7.783961750369841,-2.7134215363943155,25.357593260933996,8.61767167772284,45.255175929914245,4.754529667531017,42.16563574858491,5.629618158024343,-48.56773024395657,2.4613283287895342,37.180281361796794,-11.684594675974836,33.68132003806579,-4.265249673976999,36.93026249786909,4.8881649730882515,-6.3503266211432,-44.53245803671652,18.299247945023545,13.485135894957535,8.686031706942035,3.901888603355543,2.4081184359397003,2.421927937971512,2.435694389247434,2.4494179239730416,2.3807946559565343,2.271503449491364,2.1625529555227105,2.0539421119111108,-1.280631330792679,-6.342223774928362,-11.388036842848614,-16.41811969843112,-17.743656482929303,-16.907949677323213,-16.07484816728081,-15.24434382496938,-14.360892965448278,-13.444870793611551,-12.531704296355208,-11.62138457245702,-11.398755064869722,-11.651589233609277,-11.903635198007468,-12.15489541639707,-14.009883607864387,-17.07395284520601,-20.12846993016439,-23.173464631345865,-24.422351532190394,-24.18632864603345,-23.951041554334743,-23.716487965301724,-23.60444536032841,-23.603575938017553,-23.60270922611342,-23.601845216154665,-22.93031412945065,-21.58874964596499,-20.25136745419818,-18.918154520324595,-17.929439454470916,-17.320773043087698,-16.714004135818328,-16.10912681245228,-14.02329598939837,-10.121167427094225,-6.2312036496586956,-2.3533667149669597
55.95100154313017,58.06851094731008,24.181074818051663,-56.00653209304154,21.61628309789444,-15.907028044886815,0.8363048919522384,-36.68627728668744,-34.9477944092461,3.788452192280822,-11.343303195032133,-27.889006737718645,-5.239056477940082,-29.215113438275626,20.957091028299768,59.92893288158694,16.884754368253837,41.044224857546766,38.15366919443271,33.76224466533783,34.05968175813021,28.455554906376488,45.37242927482547,33.03420224077059,42.46983713950261,-45.935768687230464,5.766301901395256,8.596518958753741,10.665854522104926,5.030154055309037,-0.5879772701199624,-6.188594214989585,-6.474112201732433,-4.327952721390776,-2.188483836240497,-0.05568468915229552,-1.8679753482905959,-5.630909820713432,-9.382113442688228,-13.121622784048256,-13.644660370193062,-12.44022417096871,-11.239542768702982,-10.042604464557101,-9.37426923466358,-9.01494298111031,-8.65673691837997,-8.29964755177363,-6.497861136429238,-3.782031257604069,-1.0746679056688038,1.624255309791578,1.3017369429651904,-1.1085388344886482,-3.511300636117337,-5.90657189728163,-6.773853774968236,-6.487160757132452,-6.201361496970357,-5.916453209149459,-6.226828947200001,-7.028962127632973,-7.828594681289669,-8.625734396918412,-10.958958516927131,-14.685061441506841,-18.399548314434846,-22.102455398793268,-16.84735825871249,-2.6427460683539863,11.517583619996959,25.633768809724202,34.84858956926781,38.6546171315796,42.44877948690469,46.23111365467442,40.96787598703771,24.616148711947112,8.315397523716719,-7.934536572742264
-87.25266300765165,27.694339128726366,63.92843116222981,38.56872355630013,43.764846088703315,41.20716341846526,73.19727141153734,67.66615262900021,44.88329338002062,60.04997979731844,2.508786190231536,-7.343346730831232,-40.931083340896,22.83985667768222,-21.3213810939178,13.665938438887231,23.87054060235608,-20.624648115299188,-6.042957534388208,18.14508634878836,84.0229166202155,-13.048102243206813,64.83039862636929,-40.85598828387861,36.50762716991204,73.41705411417982,-25.523483241676587,5.382380708396358,26.132590776434164,25.119146348890716,24.108861306506192,23.101725801873783,21.90441592591466,20.62213771386308,19.343856970088268,18.06956123296158,14.95745529004051,10.940205006625394,6.935478396591375,2.9432364185535516,4.0282363509564885,7.83732705534071,11.634543023478077,15.419921253540913,15.300403598821113,12.904721071830545,10.516507026630132,8.135738163533082,4.806316573573755,0.8791280817529268,-3.0358175051543963,-6.938558348645351,-6.991119599379498,-4.382838290823892,-1.7826882354970728,0.8093559271899906,-0.34303767469116764,-4.320840662720229,-8.286242958288064,-12.23928320727441,-12.089023691472546,-8.548013661493833,-5.018042626923881,-1.4990762044001968,-1.3383751349789996,-4.22433181892905,-7.101291590398722,-9.969282536020705,-4.495267905784342,9.312850822697165,23.077923107029385,36.80008309850653,38.97526387460847,28.401475964943305,17.860651605890318,7.352687951211806,-0.20170453043623837,-4.142097516387203,-8.070206429118503,-11.986069582816906
49.26617815860679,38.8538972071902,25.929756540538616,-8.266624209575033,-40.62396432186995,-50.69971251736354,-6.3030424394096265,23.62440672934331,-35.322671731926974,6.525582199628628,-4.70818030786387,32.6772775664251,36.084489993434445,23.861922958485778,29.94860477260192,-13.18934994012087,16.890632445821197,22.415733978008806,10.599058786407838,27.265150127378135,-26.563211822799957,-32.458737698366164,-40.26649404470059,12.259611593483172,10.323347935037646,3.3048266378476256,-38.890507127470336,-23.41205655689134,-26.68428594874603,-30.080531536418192,-33.466189421781124,-36.84129260537341,-30.897436735324654,-20.70099461745197,-10.536339637127938,-0.403372701757835,3.4869936635643306,4.280112193116107,5.070758196259058,5.8589393808638945,3.9976819933039334,0.716785467623323,-2.553882952737867,-5.814355135536124,-7.024168360410422,-7.0370045748027525,-7.049800772610097,-7.062557078673607,-4.558737872971299,-0.4619896828988628,3.6219870044432874,7.693231998207336,10.01939615265457,11.137340688933772,12.251800060445508,13.362785137080166,13.334031914909085,12.445032019989792,11.558803558026868,10.675337892045794,12.277274252765265,15.932210081276148,19.575751754026765,23.207934760604104,19.327624792988026,8.633082114991135,-2.028120539218584,-12.656087250791666,-7.986664459799446,11.965621849693218,31.855707435455095,51.683786141780516,58.08195508873469,49.65351777600202,41.25135593070953,32.87538757343087,29.171496867212664,31.190269544591537,33.202748750362076,35.20895411394542
50.051283535903806,3.3835226226937607,7.35520624012446,19.019078754369644,0.6455954710544818,-26.656853954448067,-37.50792645855474,-41.825795111497904,-52.83860995200959,-13.510463693075945,2.0284622092458022,-44.51118386669144,42.59534219520722,8.479231583506966,31.13473533711614,-25.722501471422895,18.25592870688837,-3.8450596855510497,44.51243380297976,-39.191090037001004,14.220481126474546,7.152844162832125,47.804713757135005,-18.47152745654929,2.25617011302759,-55.1519075119948,33.319881187964626,-38.50447436791252,-22.802019389017318,-19.175889961485943,-15.561064892818607,-11.95750894874822,-10.279087656011072,-9.484079697111277,-8.691550154412909,-7.901491301750262,-10.170262102627532,-13.950111720164742,-17.718177754728508,-21.47449694054083,-23.937793789322804,-25.703404435177603,-27.463510838061758,-29.21813014757133,-30.25565834294577,-30.87382244557991,-31.49005943671582,-32.104375328431416,-32.26608042260345,-32.14059993847026,-32.01551063638472,-31.89081129702081,-29.19334882107237,-24.720474007101934,-20.261543271039727,-15.816513122661135,-18.054064405938952,-25.33389884253888,-32.591038593582844,-39.82555438545093,-39.96049385879992,-34.228507312743105,-28.514390067430785,-22.818086465022542,-23.262904664867197,-29.27881348414894,-35.275967827510094,-41.254426242822234,-40.81157536038327,-33.95352297431208,-27.11685038478051,-20.301490963117317,-10.961513753926997,1.1691756595994427,13.262047916411603,25.317221005992298,24.591390008528627,8.202796448651394,-8.134706094676318,-24.42127697501052
-62.20401669148076,9.506003088199272,-10.620965299597955,4.577766237096942,2.8170165308873933,-15.414556255952924,-19.54542350066664,41.12195054344002,23.87133050409431,9.368510135756292,64.37778322055331,-3.2171536690067684,30.13919756193749,15.853084997796216,10.909994588231005,40.96553797534338,7.3074650433616455,10.027405322908088,21.700959669938314,-24.736774918192076,11.025163374466345,13.860563445386376,16.75905254344076,-34.45378106564469,-56.6155050759732,-21.40014747848116,-37.28493937564535,-56.48281269940088,-40.395024753154075,-37.11322670912982,-33.841659580341876,-30.580291478312127,-31.741657907961624,-34.92408169258269,-38.09658435556049,-41.25919682480367,-43.209580719613996,-44.556646183137644,-45.899512205078636,-47.23819187680482,-44.03179774956996,-38.39005240746208,-32.76589505238542,-27.159270885364947,-25.22186503407037,-25.42590087681842,-25.629300642808005,-25.83206631643027,-25.50472113967411,-24.841602145108883,-24.180550406244194,-23.52155947938281,-21.977712105735293,-19.823832197603178,-17.67666695744033,-15.536195442849568,-18.27792479084219,-24.70263786353994,-31.107322068240492,-37.492039823492334,-34.87218222048015,-24.812639632896364,-14.784457375698103,-4.787537770286214,-2.5875588753804095,-7.461568499372788,-12.320383495441796,-17.16405129829732,-20.62012824314067,-22.689958270656906,-24.753335657923593,-26.810280514152012,-23.379479218821757,-13.888183918751956,-4.426477522457397,5.0057322874056,7.075521366961539,0.12464821865127362,-6.804555762396014,-13.712158162599472
-61.39843574708348,-74.01527447762783,-37.76732068052162,72.78846474745862,113.6059476690757,94.21817310993163,29.990722750393118,56.91356346832272,30.839832538256452,27.90314298940769,70.39898908063246,10.615653484127964,-36.993911613989496,-10.060817988733818,8.96251492034651,8.683541622260357,-46.688470967211416,-13.769083220396247,-39.16129547971016,-34.53547108578037,-29.849069175554323,-40.937874888080394,10.702202648583096,-50.61388632870063,-88.71923042072167,-52.4913592764714,-29.67912058075388,-163.60400863814957,-36.02632628112564,-36.842667432743305,-37.656463663249404,-38.46772290484349,-36.332960697384664,-32.85425117193228,-29.386386431052703,-25.92933266742871,-25.397217320975333,-26.314276469561904,-27.228476710080066,-28.13982695490936,-29.062235816157617,-29.989254312815465,-30.913382854626324,-31.834630445836275,-31.173331099538036,-29.590358060721453,-28.01231990170698,-26.43920122697556,-25.970043150428317,-26.201442692459068,-26.43212085261676,-26.662079879470042,-22.07459784897836,-14.162252974200687,-6.274574641179555,1.5885140826328836,1.2499171543867291,-5.279012392168312,-11.787588178707722,-18.27587363628296,-18.744820100910644,-14.239334687010157,-9.747894992375407,-5.270457268545698,-3.6295924034548435,-4.562521870117827,-5.492542947750373,-6.419664715784403,-7.786846135874901,-9.593677703966922,-11.394876522535817,-13.190460145659603,-10.068944972372645,-1.5171248355422513,7.00803519061494,15.506618285611712,16.81502485513994,9.313298469314708,1.834958521473176,-5.62006793099388
-21.40498894948685,-52.19913333322893,-24.062553048066157,0.35660677660888496,19.556841711247344,4.182729239779732,-43.291972958599565,-28.646556125954866,-9.680232040897849,-87.40769415331913,20.156652767098414,-2.634718415836611,21.600361147221527,1.015535082825556,39.34507705784297,55.48789842481844,14.999582394845405,20.541145655434228,48.31174637495848,20.14606518260599,25.202356238606527,9.309647850053885,23.368898249294638,91.18409286881597,-51.56629466345359,-42.65754066057074,51.336312596867444,-52.98187790367926,-0.05784424313544534,-6.621387464206091,-13.164469019615456,-19.687152685806076,-23.112427894133422,-25.115129384380797,-27.111587505911565,-29.10182172168005,-32.269789899836596,-36.015965300404986,-39.750462096496406,-43.473316695072185,-46.88753201506337,-50.13114640395226,-53.364648913565006,-56.58807104953209,-56.48103484776819,-54.43268017848151,-52.39071120486819,-50.35510800524757,-50.48835962750451,-51.99673867919965,-53.50041539961075,-54.999404446043656,-55.41845715287846,-55.090783853526894,-54.764132067677174,-54.43849860932793,-53.882603874823744,-53.15332999542274,-52.42632960747562,-51.70159562580727,-52.827637041413766,-55.48249732307766,-58.12908115530706,-60.76741431691158,-61.63049567929393,-60.8828295309079,-60.13749421684763,-59.394482460696025,-61.46754858265398,-66.3540267450515,-71.22527144129475,-76.08133014543742,-69.80369233526997,-51.23057985326163,-32.71536863980123,-14.257878043001497,-8.488317575039233,-18.262821446679673,-28.00685355530733,-37.72050894275387
8.347243785750258,23.58881250741007,41.70062961946468,25.45905557527452,18.477024306494194,-20.28460912940096,-45.00420856566479,-43.738630955798804,-57.98083644733042,-7.8737566853017675,32.4593979676501,-18.99106497125049,12.293317299570958,7.145610767621129,29.916680634890472,50.96563382971128,11.324232765009807,-16.307738928001253,43.1941500257495,25.26434202997553,-19.674476475981642,14.339964679297719,5.934954021167947,25.431721559984894,-62.0275697422454,-38.13024912723327,-15.140301230972563,-32.415073182368204,-26.489844747427263,-34.3924114946849,-42.270342207227436,-50.123713672481585,-54.22333808235833,-56.599033260832734,-58.967322272671865,-61.328228205713316,-61.673111277452136,-61.0191806686201,-60.367288671470476,-59.71742893082127,-61.17364341343952,-63.75838162541892,-66.33506198661019,-68.90370960289741,-70.27098144119613,-70.9361534851476,-71.59925187149143,-72.26028306949063,-72.13022843066032,-71.49869097788284,-70.86912232619542,-70.24151633878682,-69.73307408057772,-69.30747003653212,-68.88319280269138,-68.46023824086335,-67.72893242696303,-66.76543836496008,-65.80494796945021,-64.8474518797195,-64.80810382869397,-65.52750380344324,-66.24466106977005,-66.95958261307963,-65.85145125737887,-63.08976016716372,-60.33667859391558,-57.59217966037613,-57.358880050332736,-59.634388413815934,-61.902802940288744,-64.16414573720823,-60.69808012435458,-50.90688349148291,-41.14621069817741,-31.415966510095878,-28.79061030735214,-34.86993053691841,-40.93029864290411,-46.971773737233235
-91.85485328939559,-67.17679912259528,-73.90885860389234,-92.16078629782044,-56.29072637200998,10.388049232436718,36.72880031043884,73.80825531614587,35.01434620669766,55.22851451961774,20.445234835291203,69.93861128364782,-53.37862403497285,-9.083561941546595,32.5585971194385,13.963984741146042,-52.153557169704676,-3.016881995392353,-35.076530364389015,24.39818649797499,35.18219808786913,19.111912995909556,17.479880750612462,19.98796388221919,-74.40545444813101,36.41424912921781,81.08759346517722,45.34629692432918,16.39188231511216,18.45030251961912,20.5023056556927,22.54791172452943,21.655267443058868,19.42013494395841,17.191970411072745,14.970752122601624,11.966848811324681,8.5800969601489,5.203903219873517,1.8382346765715312,0.4025964742264847,0.0051355327501383385,-0.39108633509558643,-0.786072989898301,-1.1474534193497945,-1.4887756340106648,-1.8290337850003127,-2.168231191915794,-3.5184277022262336,-5.50817058026135,-7.491710488179585,-9.469066760822471,-7.744680870755694,-3.463734267696516,0.803866588960922,5.058163323303376,5.725087203516878,3.6837761190257012,1.6488287662358303,-0.37977468697184236,-4.243640296692263,-9.622045227556,-14.983683138039787,-20.32860625269109,-19.589370813902114,-13.33080429258392,-7.091748727739237,-0.872143209909467,-3.154558267129296,-13.930918490378673,-24.67368369626149,-35.3829585813479,-33.84047319138087,-18.76958174276833,-3.745673465870702,11.231398226750443,19.797552985752105,20.51369131847725,21.227597108472274,21.93927731906745
